ticker,fiscal_year,statement_type,item_id,item_name_vi,item_name_en,raw_value,currency,value_vnd,audit_status,collected_at,sign_rule_x,value_processor,value_status,sign_rule_y
DHG,2022,income_statement,isa17,Thuế thu nhập doanh nghiệp - hiện thời,Business income tax - current,-109469000000.0,VND,-109469000000.0,audited,7/27/2026,expense_negative,-109469000000.0,reported,expense_negative
DHG,2022,income_statement,isa18,Thuế thu nhập doanh nghiệp - hoãn lại,Business income tax - deferred,-1690126196.0,VND,-1690126196.0,audited,7/27/2026,expense_negative,-1690126196.0,reported,expense_negative
DHG,2022,income_statement,isa19,Chi phí thuế thu nhập doanh nghiệp,Corporate income tax expenses,-111159000000.0,VND,-111159000000.0,audited,7/27/2026,expense_negative,-111159000000.0,reported,expense_negative
DHG,2022,income_statement,isa2,Các khoản giảm trừ doanh thu,Sales deductions,-505724000000.0,VND,-505724000000.0,audited,7/27/2026,expense_negative,-505724000000.0,reported,expense_negative
DHG,2022,income_statement,isa20,Lãi/(lỗ) thuần sau thuế,Net profit/(loss) after tax,988455000000.0,VND,988455000000.0,audited,7/27/2026,signed,988455000000.0,reported,signed
DHG,2022,income_statement,isa21,Lợi ích của cổ đông thiểu số,Minority interests,0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
DHG,2022,income_statement,isa22,Lợi nhuận của Cổ đông của Công ty mẹ,Attributable to parent company,988455000000.0,VND,988455000000.0,audited,7/27/2026,signed,988455000000.0,reported,signed
DHG,2022,income_statement,isa23,Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),7318.0,VND,7318.0,audited,7/27/2026,signed,7318.0,reported,signed
DHG,2022,income_statement,isa24,Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),0.0,VND,0.0,audited,7/27/2026,signed,0.0,zero_reported,signed
DHG,2022,income_statement,isa3,Doanh thu thuần,Net sales,4676020000000.0,VND,4676020000000.0,audited,7/27/2026,always_positive,4676020000000.0,reported,always_positive
DHG,2022,income_statement,isa4,Giá vốn hàng bán,Cost of sales,-2418520000000.0,VND,-2418520000000.0,audited,7/27/2026,expense_negative,-2418520000000.0,reported,expense_negative
DHG,2022,income_statement,isa5,Lợi nhuận gộp,Gross Profit,2257490000000.0,VND,2257490000000.0,audited,7/27/2026,signed,2257490000000.0,reported,signed
DHG,2022,income_statement,isa6,Doanh thu hoạt động tài chính,Financial income,137143000000.0,VND,137143000000.0,audited,7/27/2026,always_positive,137143000000.0,reported,always_positive
DHG,2022,income_statement,isa7,Chi phí tài chính,Financial expenses,-101163000000.0,VND,-101163000000.0,audited,7/27/2026,expense_negative,-101163000000.0,reported,expense_negative
DHG,2022,income_statement,isa8,Chi phí lãi vay,Interest expenses,-12558694966.0,VND,-12558694966.0,audited,7/27/2026,expense_negative,-12558694966.0,reported,expense_negative
DHG,2022,income_statement,isa9,Chi phí bán hàng,Selling expenses,-913204000000.0,VND,-913204000000.0,audited,7/27/2026,expense_negative,-913204000000.0,reported,expense_negative
DHG,2023,balance_sheet,bsa1,TÀI SẢN NGẮN HẠN,CURRENT ASSETS,4642190000000.0,VND,4642190000000.0,audited,7/27/2026,always_positive,4642190000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa10,Trả trước người bán,Prepayments to suppliers,97870766106.0,VND,97870766106.0,audited,7/27/2026,always_positive,97870766106.0,reported,always_positive
DHG,2023,balance_sheet,bsa11,Phải thu nội bộ,Intercompany receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa12,Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa120,Cổ phiếu ưu đãi,Preferred shares,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa13,Phải thu khác,Other receivables,93865682771.0,VND,93865682771.0,audited,7/27/2026,always_positive,93865682771.0,reported,always_positive
DHG,2023,balance_sheet,bsa14,Dự phòng nợ khó đòi,Provision for doubtful debts,-35457299593.0,VND,-35457299593.0,audited,7/27/2026,contra_asset,-35457299593.0,reported,contra_asset
DHG,2023,balance_sheet,bsa15,"Hàng tồn kho, ròng","Inventories, Net",1534640000000.0,VND,1534640000000.0,audited,7/27/2026,always_positive,1534640000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa159,Phải thu cho vay ngắn hạn,Short-term loans receivables,257622204.0,VND,257622204.0,audited,7/27/2026,always_positive,257622204.0,reported,always_positive
DHG,2023,balance_sheet,bsa16,Hàng tồn kho,Inventories,1538800000000.0,VND,1538800000000.0,audited,7/27/2026,always_positive,1538800000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa160,Giao dịch mua bán lại trái phiếu Chính phủ,Government bonds purchased for resale,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa161,Trả trước người bán dài hạn,Long-term prepayments to suppliers,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa162,Phải thu cho vay dài hạn,Long-term loans receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa163,Tài sản dở dang dài hạn,Long-term incomplete assets,553594000000.0,VND,553594000000.0,audited,7/27/2026,always_positive,553594000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa164,"Chi phí sản xuất, kinh doanh dở dang dài hạn",Long-term cost of work in progress,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa165,Đầu tư nắm giữ đến ngày đáo hạn,Held-to-maturity investment,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa166,"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Long-term equipment, material and spare parts",0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa167,Doanh thu chưa thực hiện ngắn hạn,Short-term unrealized revenue,43702028314.0,VND,43702028314.0,audited,7/27/2026,always_positive,43702028314.0,reported,always_positive
DHG,2023,balance_sheet,bsa168,Quỹ bình ổn giá,Price stabilization fund,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa169,Giao dịch mua bán lại trái phiếu chính phủ,Government bonds purchased for resale,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa17,Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,-4166989823.0,VND,-4166989823.0,audited,7/27/2026,contra_asset,-4166989823.0,reported,contra_asset
DHG,2023,balance_sheet,bsa170,Người mua trả tiền trước dài hạn,Long-term advances from customers,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa171,Chi phí phải trả dài hạn,Long-term accrued expenses,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa172,Phải trả nội bộ về vốn kinh doanh,Intra-company payables for operating capital received,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa173,Trái phiếu chuyển đổi,Convertible bonds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa174,Cổ phiếu ưu đãi,Preferred shares,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa175,Cổ phiếu phổ thông,Common shares,1307460000000.0,VND,1307460000000.0,audited,7/27/2026,always_positive,1307460000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa176,Quyền chọn chuyển đổi trái phiếu,Conversion options on convertible bonds,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa177,LNST chưa phân phối lũy kế đến cuối kỳ trước,Beginning accumulated undistributed earnings,29909699603.0,VND,29909699603.0,audited,7/27/2026,signed,29909699603.0,reported,signed
DHG,2023,balance_sheet,bsa178,LNST chưa phân phối kỳ này,Current period undistributed earnings,1050660000000.0,VND,1050660000000.0,audited,7/27/2026,signed,1050660000000.0,reported,signed
DHG,2023,balance_sheet,bsa18,Tài sản lưu động khác,Other current assets,62569230590.0,VND,62569230590.0,audited,7/27/2026,always_positive,62569230590.0,reported,always_positive
DHG,2023,balance_sheet,bsa188,Xây dựng cơ bản đang dở dang,Construction in progress,553594000000.0,VND,553594000000.0,audited,7/27/2026,always_positive,553594000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa19,Chi phí trả trước ngắn hạn,Short-term prepayments,10348451125.0,VND,10348451125.0,audited,7/27/2026,always_positive,10348451125.0,reported,always_positive
DHG,2023,balance_sheet,bsa2,Tiền và tương đương tiền,Cash and cash equivalents,94134026358.0,VND,94134026358.0,audited,7/27/2026,always_positive,94134026358.0,reported,always_positive
DHG,2023,balance_sheet,bsa20,Thuế GTGT được khấu trừ,VAT to be claimed,38299117713.0,VND,38299117713.0,audited,7/27/2026,always_positive,38299117713.0,reported,always_positive
DHG,2023,balance_sheet,bsa209,Lợi thế thương mại,Goodwill,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa21,Phải thu thuế khác,Other taxes receivable,13921661752.0,VND,13921661752.0,audited,7/27/2026,always_positive,13921661752.0,reported,always_positive
DHG,2023,balance_sheet,bsa210,Lợi ích cổ đông không kiểm soát,Minority interests,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa211,Nguồn kinh phí đã hình thành TSCĐ,Funds used for fixed asset acquisitions,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa22,Tài sản lưu động khác,Other current assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa23,TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,1468280000000.0,VND,1468280000000.0,audited,7/27/2026,always_positive,1468280000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa24,Phải thu dài hạn,Long-term trade receivables,205000000.0,VND,205000000.0,audited,7/27/2026,always_positive,205000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa25,Phải thu khách hàng dài hạn,Long-term trade receivables from customers,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa26,Phải thu nội bộ dài hạn,Long-term intercompany receivables,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa27,Phải thu dài hạn khác,Other long-term receivables,205000000.0,VND,205000000.0,audited,7/27/2026,always_positive,205000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa28,Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa29,Tài sản cố định,Fixed assets,816151000000.0,VND,816151000000.0,audited,7/27/2026,always_positive,816151000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa3,Tiền,Cash,94134026358.0,VND,94134026358.0,audited,7/27/2026,always_positive,94134026358.0,reported,always_positive
DHG,2023,balance_sheet,bsa30,GTCL TSCĐ hữu hình,Tangible fixed assets,634291000000.0,VND,634291000000.0,audited,7/27/2026,always_positive,634291000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa31,Nguyên giá TSCĐ hữu hình,Cost,1605050000000.0,VND,1605050000000.0,audited,7/27/2026,always_positive,1605050000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa32,Khấu hao lũy kế TSCĐ hữu hình,Accumulated depreciation,-970764000000.0,VND,-970764000000.0,audited,7/27/2026,contra_asset,-970764000000.0,reported,contra_asset
DHG,2023,balance_sheet,bsa33,GTCL tài sản thuê tài chính,Finance lease assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa34,Nguyên giá tài sản thuê tài chính,Cost,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa35,Khấu hao lũy kế tài sản thuê tài chính,Accumulated depreciation,0.0,VND,0.0,audited,7/27/2026,contra_asset,0.0,zero_reported,contra_asset
DHG,2023,balance_sheet,bsa36,GTCL tài sản cố định vô hình,Intangible fixed assets,181861000000.0,VND,181861000000.0,audited,7/27/2026,always_positive,181861000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa37,Nguyên giá TSCĐ vô hình,Cost,234289000000.0,VND,234289000000.0,audited,7/27/2026,always_positive,234289000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa38,Khấu hao lũy kế TSCĐ vô hình,Accumulated depreciation,-52428082910.0,VND,-52428082910.0,audited,7/27/2026,contra_asset,-52428082910.0,reported,contra_asset
DHG,2023,balance_sheet,bsa39,Xây dựng cơ bản đang dang dở (trước 2015),Construction in progress (before 2015),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa4,Các khoản tương đương tiền,Cash equivalents,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa40,Giá trị ròng tài sản đầu tư,Investment properties,31481004375.0,VND,31481004375.0,audited,7/27/2026,always_positive,31481004375.0,reported,always_positive
DHG,2023,balance_sheet,bsa41,Nguyên giá tài sản đầu tư,Cost,44826611143.0,VND,44826611143.0,audited,7/27/2026,always_positive,44826611143.0,reported,always_positive
DHG,2023,balance_sheet,bsa42,Khấu hao lũy kế tài sản đầu tư,Accumulated depreciation,-13345606768.0,VND,-13345606768.0,audited,7/27/2026,contra_asset,-13345606768.0,reported,contra_asset
DHG,2023,balance_sheet,bsa43,Đầu tư dài hạn,Long-term investments,4175000000.0,VND,4175000000.0,audited,7/27/2026,always_positive,4175000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa44,Đầu tư vào các công ty con,Investments in subsidiaries,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa45,Đầu tư vào các công ty liên kết,Investments in associates,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa46,Đầu tư dài hạn khác,Other long-term investments,24108379057.0,VND,24108379057.0,audited,7/27/2026,always_positive,24108379057.0,reported,always_positive
DHG,2023,balance_sheet,bsa47,Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,-19933379057.0,VND,-19933379057.0,audited,7/27/2026,contra_asset,-19933379057.0,reported,contra_asset
DHG,2023,balance_sheet,bsa48,Lợi thế thương mại (trước 2015),Goodwill (before 2015),0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa49,Tài sản dài hạn khác,Other long-term assets,62675376061.0,VND,62675376061.0,audited,7/27/2026,always_positive,62675376061.0,reported,always_positive
DHG,2023,balance_sheet,bsa5,Đầu tư ngắn hạn,Short-term investments,2230000000000.0,VND,2230000000000.0,audited,7/27/2026,always_positive,2230000000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa50,Trả trước dài hạn,Long-term prepayments,45803166017.0,VND,45803166017.0,audited,7/27/2026,always_positive,45803166017.0,reported,always_positive
DHG,2023,balance_sheet,bsa51,Thuế thu nhập hoãn lại,Deferred income tax assets,16872210044.0,VND,16872210044.0,audited,7/27/2026,always_positive,16872210044.0,reported,always_positive
DHG,2023,balance_sheet,bsa52,Các tài sản dài hạn khác,Other long-term assets,0.0,VND,0.0,audited,7/27/2026,always_positive,0.0,zero_reported,always_positive
DHG,2023,balance_sheet,bsa53,TỔNG CỘNG TÀI SẢN,Total Assets,6110470000000.0,VND,6110470000000.0,audited,7/27/2026,always_positive,6110470000000.0,reported,always_positive
DHG,2023,balance_sheet,bsa54,NỢ PHẢI TRẢ,Liabilities,1257540000000.0,VND,1257540000000.0,audited,7/27/2026,always_positive,1257540000000.0,reported,always_positive
